Function Name, Cumulative Stack Size, Branch Type
"vpm_create_full_session_v2_cmd_ctrl(voice_proc_mgr*)",2816,Recursive
"lsm_workloop(void*)",2816,Recursive
"vpm_topology_commit_cmd_ctrl(vpm_session_object_t*)",2808,Recursive
"std::set_terminate(void (*)())",2808,Recursive
"std::set_unexpected(void (*)())",2808,Recursive
"__cxa_allocate_exception",2808,Recursive
"vpm_destroy_session_cmd_ctrl(vpm_session_object_t*)",2800,Recursive
"vpm_set_device_v2_cmd_ctrl(vpm_session_object_t*)",2800,Recursive
"afe_port_client_loopback_connect_handler",2800,Recursive
"vpm_disable_cmd_ctrl(vpm_session_object_t*, unsigned char)",2792,Recursive
"__cxa_call_unexpected",2792,Closed
"afe_group_device_render_pcm_samples_thread_safe",2792,Recursive
"DBkTXqGp_C7VvCnU3F34T6CH2aaVhTUqXaC6Fq9TmaQpmaaTpTFPapTFaaaa",2784,Closed
"rpc_staticpd_init",2784,Recursive
"AudioStreamMgr_OpenRxStreamCmdHandler",2768,Recursive
"vpm_state_control(vpm_session_object_t*)",2760,Recursive
"topo_initialize_topology(topo_struct*, AudPP_AudProcType, unsigned long*, unsigned char, unsigned long*, adsp_amdb_module_handle_info_t*, elite_cmn_topo_db_entry_t*)",2760,Recursive
"afe_port_add_to_rx_client_list",2760,Recursive
"8IThhhUnHtnTCCqVUXnTC9",2752,Closed
"T7BDkqGpQ3XV4CnUpo2PqCnHtTyT44tt6aTqoQm9FmTmpaagDTFr0rQccqcTBzTs9",2752,Closed
"aanc_apr_pkt_handler(elite_msg_any_t*, afe_aanc_state*)",2752,Recursive
"topo_initialize_olm_in_topology(topo_struct*, AudPP_AudProcType, unsigned long*, unsigned char, unsigned long*, adsp_amdb_module_handle_info_t*, elite_cmn_topo_db_entry_t*, qurt_elite_queue_t*)",2752,Recursive
"capi_v2_media_format_converter_init",2752,Recursive
"afe_aanc_process_data_q(afe_aanc_state*, qurt_elite_queue_t*, unsigned long, unsigned char*, unsigned char, unsigned char)",2744,Recursive
"vpm_calibrate_dynamic_init_query(vpm_session_object_t*, unsigned long, unsigned long*)",2744,Recursive
"afe_port_render_pcm_samples_thread_safe",2744,Recursive
"nJtC3PtTCPo0",2744,Closed
"CnhTofqhnTXTV9",2736,Closed
"afe_port_render_pcm_samples",2728,Recursive
"AudPP_DataProc_ProcessNewPacket(_ThisAudDynaPPSvc_t*, elite_msg_any_t*, unsigned long)",2720,Recursive
"AudPP_Flush(void*, elite_msg_any_t*)",2720,Recursive
"listen_proc_svc_get_param_handler(listen_proc_svc_t*)",2712,Recursive
"MtMxWorkLoop(void*)",2712,Recursive
"4CGJntCCTHt4y2aGT4VXaC2JUTH",2704,Closed
"HtJ2HaQqTJC9T2tqHVXaTn9",2704,Closed
"ofnJtCUCTVUXn",2704,Closed
"XCpP2TTdoK",2696,Recursive
"capi_v2_media_format_converter_set_properties(capi_v2_t*, capi_v2_proplist_t*)",2696,Recursive
"64Cq4XtnTC9",2688,Closed
"T7BDkqGp_3XVCCnUpo2PqCnHtTyT4v4a6aTqoQm9mmaFgTa3DTFr0rQcFqBT5zTs9",2688,Closed
"listen_proc_svc_get_param_v1_handler(listen_proc_svc_t*)",2688,Recursive
"listen_proc_svc_set_param_v1_handler(listen_proc_svc_t*)",2688,Recursive
"afe_port_client_reinit_at_port_start",2688,Recursive
"capi_v2_voice_avc_rve_tx_init",2688,Recursive
"fastrpc_static_pd_dispatch",2688,Recursive
"nJtCYPtTCPo0",2688,Closed
"topo_init(audproc_topology_definition_t const*, unsigned short, unsigned long, topo_struct**, AudPP_AudProcType, unsigned long*, topo_event_client_t*, unsigned char, unsigned short, unsigned long)",2680,Recursive
"afe_port_update_client_media_fmt",2680,Recursive
"capi_v2_fr_audio_enc_init",2680,Recursive
"cvd_cal_query_init",2680,Recursive
"AudioStreamMgr_OpenSecondGaplessStream",2672,Recursive
"CTa8tGqXV4CTU9",2672,Closed
"MtMx_ProcessDataQ",2672,Recursive
"AudPP_FlushDataQueue(_ThisAudDynaPPSvc_t*, unsigned long)",2672,Recursive
"AudPP_DataProc_MediaFormat(_ThisAudDynaPPSvc_t*, unsigned long)",2672,Recursive
"aanc_transit_config_to_ready(afe_aanc_state*)",2672,Recursive
"fastrpc_uprocess_dispatchu",2672,Recursive
"lsm_svc_and_session_apr_pkt_handler",2672,Recursive
"o7PV7VThnXX",2672,Closed
"afe_port_apr_set_param_handler(afe_dev_port*, aprv2_packet_t*)",2664,Recursive
"AudPP_DataProc_ProcessNewPacket_BGth_active(_ThisAudDynaPPSvc_t*, elite_msg_any_t*, unsigned long)",2657,Recursive
"lsm_session_cmd_q_open_tx_v1_stream_handler(lsm_t*, aprv2_packet_t*)",2656,Recursive
"topo_bg_thread_work_loop(void*)",2656,Recursive
"ultrasound_proc_svc_process_source_input_data_q(ultrasound_proc_svc_t*)",2656,Recursive
"afe_port_gen_and_add_DTMF",2656,Recursive
"lsm_session_cmd_q_open_tx_stream_handler",2656,Recursive
"MtMx_MapRoutings",2648,Recursive
"aanc_transit_to_run_state(afe_aanc_state*)",2648,Recursive
"AdspCoreSvcApr(void*, elite_msg_any_t*)",2648,Recursive
"listen_proc_svc_workloop(void*)",2648,Recursive
"afe_port_client_resample_init_common(afe_dev_port*, afe_client_info*, unsigned long, unsigned long)",2648,Recursive
"afe_port_rx_client_resample_init",2648,Recursive
"afe_port_tx_client_resample_init",2648,Recursive
"usm_session_cmd_q_open_rx_stream_handler",2648,Recursive
"usm_session_cmd_q_open_tx_stream_handler",2648,Recursive
"vpm_sourcetrack_get_activity_cmd_rsp_fn(void*)",2640,Recursive
"afe_create_enc_dec",2640,Recursive
"AudPP_DataProc_DataBufFormatProc(_ThisAudDynaPPSvc_t*)",2633,Recursive
"listen_proc_svc_set_param_handler(listen_proc_svc_t*)",2632,Recursive
"ultrasound_proc_svc_handle_tx_elite_data_buffer(ultrasound_proc_svc_t*)",2632,Recursive
"MtMx_PspdWorkloop(void*)",2632,Recursive
"topo_bg_process_handler(void*)",2632,Recursive
"vpm_create_tx_dyn_svc",2632,Recursive
"XCDP2TT3oD",2624,Recursive
"afe_aanc_init_resamplers(afe_aanc_state*)",2624,Recursive
"common_topo_init_single_module(topo_struct*, unsigned long, avcs_module_instance_proc_info_t*, adsp_amdb_module_handle_info_t const*, AudPP_AudProcType, unsigned long*, unsigned char, unsigned char)",2624,Recursive
"aDd7ThyTP442nTCV7hTVdTDK",2624,Closed
"afe_create_dec_svc",2624,Recursive
"afe_create_enc_svc",2624,Recursive
"AudioStreamMgr_CreateDecSvc",2616,Recursive
"GCHGa2TJtTqtT69n",2616,Closed
"GkBTpqD7nCX_UCVDXa2eC4PCCUCTVUXnaq9TmaQa",2616,Closed
"vpm_action_set_vp3(vpm_session_object_t*)",2616,Recursive
"listen_proc_svc_process_input_data_q(listen_proc_svc_t*)",2616,Recursive
"MtMx_MsgMediaType",2608,Recursive
"fastrpc_uthread_invoke",2608,Recursive
"ChGyTt7ntTqtHnVT29",2600,Closed
"DDkTH2HUUaTKTq9TaFma",2600,Recursive
"afe_port_set_calib_data(afe_dev_port*, unsigned long, unsigned long*, unsigned char*, aprv2_packet_t*, unsigned long)",2600,Recursive
"AudioEncSvc_WorkLoop(void*)",2600,Recursive
"fastrpc_uprocess_dispatchu_cpz",2600,Recursive
"AudioStreamMgr_CreateEncSvc",2592,Recursive
"vpm_get_vp3_param_transition_rsp_fn(void*)",2592,Recursive
"listen_proc_svc_create",2592,Recursive
"topo_bg_process(void*)",2584,Recursive
"listen_proc_svc_process(listen_proc_svc_t*, unsigned long, signed char*, unsigned long long, unsigned char)",2576,Recursive
"listen_proc_iter_set_get_param(listen_proc_svc_t*, signed char*, unsigned long, unsigned char, unsigned long)",2576,Recursive
"sample_rate_conv_init",2576,Recursive
"_Unwind_Resume_or_Rethrow",2568,Undetermined
"AudPP_MainThsetInputMediaInfo(_ThisAudDynaPPSvc_t*, _AdspAudioMediaFormatInfo_t const*, unsigned long)",2568,Recursive
"AudioEncSvc_ProcessOutDataQueue(AudioEncSvc_t*)",2568,Recursive
"__cxa_rethrow",2568,Undetermined
"fastrpc_uthread_dispatch",2568,Recursive
"ultrasound_proc_svc_create",2568,Recursive
"MtMx_MsgEos",2560,Recursive
"ultrasound_proc_svc_encode(ultrasound_proc_svc_t*, unsigned long*)",2560,Recursive
"AudioEncSvc_ProcessInpDataQueue(AudioEncSvc_t*)",2560,Recursive
"_Unwind_ForcedUnwind",2552,Undetermined
"ultrasound_proc_svc_encode_sync_gesture(ultrasound_proc_svc_t*, unsigned long*)",2552,Recursive
"vptx_reconfig_cmd(void*, elite_msg_any_t*)",2552,Recursive
"mvm_core_create_session_cmd_control",2552,Recursive
"_Unwind_RaiseException",2544,Undetermined
"afe_hdmi_over_dp_cust_msg_handler(void*)",2544,Recursive
"vptx_aud_create_v3",2544,Recursive
"vptx_create",2544,Recursive
"_Unwind_Resume",2536,Undetermined
"AudPP_setInputMediaInfo(_ThisAudDynaPPSvc_t*, _AdspAudioMediaFormatInfo_t const*, unsigned long)",2536,Recursive
"ultrasound_proc_svc_create_svc_q(ultrasound_proc_svc_t*)",2536,Recursive
"cvd_cal_log_data",2536,Recursive
"cvd_cal_log_data.1.0_i16_6282.1_i32_78130.3_i32_28",2536,Recursive
"6aT4CGVhCtT4U2qCTaoTf9",2528,Closed
"AudioDecSvc_ProcessInputDataQ",2528,Recursive
"topo_buffer_reset(topo_struct*, _AudPP_BufInfo_t*, _AudPP_BufInfo_t*, unsigned char*, unsigned char, void*)",2528,Recursive
"capi_v2_media_format_converter_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",2528,Recursive
"hHPT9XHhGCTTPHX",2528,Closed
"BOqTUlXTC9",2520,Closed
"MtMx_DetectIfPullPortsNeedsToSendData",2520,Recursive
"vptx_svc_create(void**, void**, signed char, vptx_create_params_v2_t*, vptx_vpm_apr_info_t*)",2520,Recursive
"vptx_svc_create(void**, void**, signed char, vptx_create_params_v2_t*, vptx_vpm_apr_info_t*) (.1.2_i8_1.4)",2520,Recursive
"AudioEncSvc_Proc(AudioEncSvc_t*)",2520,Recursive
"capi_v2_lec_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",2520,Recursive
"MtMx_ChkReinitInportLocalBuf(This_t*, unsigned long, MatrixInPortInfoType*)",2520,Recursive
"topo_bg_process_int_buf_samples(topo_bg_thread_struct_t*)",2520,Recursive
"capi_v2_mfc_set_input_media_format(_capi_v2_media_format_converter_t*, _capi_v2_mfc_media_fmt_v2_t*, capi_v2_port_info_t const*)",2520,Recursive
"cvd_cal_log_query_call_back",2520,Recursive
"ftn6ToJCqq2TCT49",2520,Closed
"MtMx_MsgResync",2512,Recursive
"do_unwind(_Unwind_Exception*, int, _Unwind_Reason_Code*)",2512,Undetermined
"afe_topo_setparam",2512,Recursive
"AudioStreamMgr_SessionCmdQAprPktHandler",2504,Recursive
"T6XCChaX8aJXT2PqaatqT29",2504,Closed
"capi_v2_lec_core_processing_with_local_buffering(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",2504,Closed
"afe_port_apr_dma_stop",2504,Recursive
"afe_port_apr_dma_stop.1.1",2504,Recursive
"MtMx_PspdProcess(MtMx_PspdStruct*, elite_msg_any_t*, elite_msg_any_t*)",2496,Recursive
"afe_port_dealloc_resources(afe_dev_port*)",2488,Recursive
"hPCXtq3HT3Td9",2488,Closed
"mvm_helper_voice_setup_ctrl",2488,Recursive
"MxAr_ProcessPendingPullOutPorts",2480,Recursive
"listen_proc_svc_create_svc_q(listen_proc_svc_t*)",2480,Recursive
"afe_port_get_client_samples_and_add(afe_client_info*, afe_dev_port*, signed char*, signed char*, unsigned short)",2480,Recursive
"cvd_cal_log_data_fragment",2480,Recursive
"adsp_dynamic_loader_thread(void*)",2472,Recursive
"AudioDecSvc_ProcessOutputDataQ",2464,Recursive
"capi_v2_dynamic_resampler_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",2464,Recursive
"afe_port_sw_mad_dealloc_resources",2464,Recursive
"4CThPC4qVUXnTC9",2456,Closed
"MxAr_ProcessBufQ",2456,Recursive
"topo_process(topo_struct*, unsigned long, _AudPP_BufInfo_t**, unsigned long, _AudPP_BufInfo_t**)",2456,Recursive
"capi_v2_multistageiir_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",2456,Recursive
"mvm_state_control",2456,Recursive
"XHnTt92TnCCT1aahTX",2448,Closed
"handle_reg_dereg_api(unsigned char, void*, unsigned long, unsigned char, unsigned long)",2448,Recursive
"afe_port_modules_deinit_and_dev_stop",2448,Recursive
"mm_register_modules_based_on_acdb",2448,Recursive
"mm_register_modules_from_reg_api",2448,Recursive
"mm_remove_modules_from_dereg_api",2448,Recursive
"AudioStreamMgr_CloseStreamCmdHandler",2440,Recursive
"capi_v2_hw_resampler_process(capi_v2_hw_resampler*, capi_v2_stream_data_t*, capi_v2_stream_data_t*)",2440,Recursive
"vptx_init(vptx_t*, vptx_create_params_v2_t*)",2440,Recursive
"afe_port_hw_mad_set_param_handler",2440,Recursive
"nqTJaGCC4TVUXn",2440,Closed
"AudioDecSvc_ProcessCircBufFill",2432,Recursive
"TcBDkrA3BqwZFQT_9aiGDHTC2C4tGThPtmaTy9QqapaaaaFaT",2432,Closed
"capi_v2_dtmf_resampler_algo_reset(capi_v2_dtmf_detect_t*)",2432,Recursive
"AudPP_Custom(void*, elite_msg_any_t*)",2432,Recursive
"AudioDecSvc_ProcessOutputDataQForCAPIs(AudioDecSvc_t*, AudioDecSvc_OutStream_t*)",2432,Recursive
"afe_port_client_disable_handler",2432,Recursive
"afe_port_client_enable_handler",2432,Recursive
"AudioEncSvc_ProcessPCMPushMode",2424,Recursive
"topo_change_input_media_type(topo_struct*, _AdspAudioMediaFormatInfo_t const*, unsigned long)",2424,Recursive
"afe_port_hw_mad_deinit",2424,Recursive
"afe_port_hw_mad_init",2424,Recursive
"AudioStreamMgr_CloseStreamCmdHelper",2416,Recursive
"AudioEncSvc_ProcessCustomMsg(AudioEncSvc_t*)",2416,Recursive
"_tRFrHnT4qqVaJTn9",2416,Closed
"ultrasound_enc_svc_create",2416,Recursive
"7CPXTnXCth",2408,Closed
"SlimBus_ReadAndClearInfoElement",2408,Recursive
"afe_port_hw_mad_enable_disable_handler",2408,Recursive
"fastrpc_invoke_dispatch",2408,Recursive
"mm_loop_through_modules_and_reg",2408,Recursive
"tT9XHT2TnCan2C714ahTX",2408,Closed
"AudioDecSvc_Create",2400,Recursive
"SlimBus_ClearInfoElement",2400,Recursive
"listen_proc_connect_to_port(listen_proc_svc_t*, unsigned long, signed char*)",2400,Recursive
"AudPP_ProcessSetOutputSamplingRate(_ThisAudDynaPPSvc_t*, elite_msg_any_t*)",2400,Recursive
"ultrasound_proc_svc_send_gesture_result_and_raw_data(ultrasound_proc_svc_t*, unsigned char*, unsigned long, unsigned long*)",2400,Recursive
"listen_proc_svc_process_cmd_q(listen_proc_svc_t*)",2400,Recursive
"ultrasound_enc_svc_process_input_data_q(ultrasound_enc_svc_t*)",2400,Recursive
"afe_port_client_dc_reset_handler",2400,Recursive
"setlocale",2400,Recursive
"AudioStreamMgr_CloseRegularStream",2392,Recursive
"voice_ecall_rx(vdec_t*, short*)",2392,Recursive
"listen_proc_svc_stop_handler(listen_proc_svc_t*)",2392,Recursive
"voice_ecall_tx(venc_t*, short*)",2392,Recursive
"cvd_cal_log_task",2392,Recursive
"fwprintf",2392,Recursive
"listen_proc_svc_eob_handler(listen_proc_svc_t*)",2384,Recursive
"ultrasound_enc_svc_create_svc_q(ultrasound_enc_svc_t*)",2384,Recursive
"hw_mad_interrupt_register_handler",2384,Recursive
"nHU4atTXqoqTCyXT49",2384,Closed
"swprintf",2384,Recursive
"vfwprintf",2384,Recursive
"AudioEncSvc_Create",2376,Recursive
"MtMx_OutPortLimiterProcess",2376,Recursive
"SlimBus_ReadValueElement",2376,Recursive
"SlimBus_WriteValueElement",2376,Recursive
"listen_proc_svc_destroy_svc(listen_proc_svc_t*)",2376,Recursive
"ultrasound_enc_svc_process_input_data(ultrasound_enc_svc_t*)",2376,Recursive
"listen_proc_disconnect_from_adm_cmd_sequece(listen_proc_svc_t*)",2376,Recursive
"listen_proc_disconnect_from_afe_cmd_sequece(listen_proc_svc_t*)",2376,Recursive
"afe_group_device_forward_pcm_samples_thread_safe",2376,Recursive
"afe_port_limiter_process",2376,Recursive
"vswprintf",2376,Recursive
"vwprintf",2376,Recursive
"wprintf",2376,Recursive
"AudioStreamMgr_StreamDisConnectGraph",2368,Recursive
"AudioDecSvc_ProcessPCMNonEmptyOutputBuf(AudioDecSvc_t*)",2368,Recursive
"ultrasound_proc_svc_process_gesture_results_q(ultrasound_proc_svc_t*)",2368,Recursive
"lec_process",2368,Closed
"rfs_tftp_get",2368,Recursive
"rfs_tftp_get_debug",2368,Recursive
"rfs_tftp_put",2368,Recursive
"rfs_tftp_put_debug",2368,Recursive
"AudioStreamMgr_CreateSwitchSvc",2360,Recursive
"AudioStreamMgr_GetMtMxStRtrParamCmdHandler",2360,Recursive
"_WPrintf",2360,Recursive
"vptx_allocate_mem(vptx_t*)",2360,Recursive
"listen_proc_svc_flush_q(listen_proc_svc_t*, listen_proc_q_type_t, int)",2360,Recursive
"listen_proc_svc_flush_q(listen_proc_svc_t*, listen_proc_q_type_t, int) (.1.1_i8_1.2_i32_0)",2360,Recursive
"afe_port_disable_loopback",2360,Recursive
"afe_svc_set_dtmf_config",2360,Recursive
"cvd_cal_logger_run",2360,Recursive
"AudioStreamMgr_GetPpParamCmdHandler",2352,Recursive
"GkBTpqD7n4XQUCVDVwF04XCUqdaCGTH9FmaQpTFpTFpTFpTFaTapaaam3aFgTF3T",2352,Recursive
"MxAt_CommonInPortProcessingRoutine",2352,Recursive
"ultrasound_proc_svc_encode_sync_free_form(ultrasound_proc_svc_t*, unsigned long*)",2352,Recursive
"cvd_cal_log_thread_process_commands",2352,Recursive
"rfs_tftp_get_helper",2352,Recursive
"rfs_tftp_put_helper",2352,Recursive
"rfs_tftp_write",2352,Recursive
"ultrasound_dec_svc_create",2352,Recursive
"SlimBus_ExchangeValueElement",2344,Recursive
"SlimBus_ReadInfoElement",2344,Recursive
"ultrasound_proc_svc_handle_gesture_results(ultrasound_proc_svc_t*, qurt_elite_bufmgr_node_t*)",2344,Recursive
"afe_port_get_buf_from_client_queue_rate_match(afe_client_info*, afe_dev_port*, signed char*, signed char**, unsigned long*)",2344,Recursive
"AudioEncSvc_DestroyYourself(AudioEncSvc_t*)",2344,Recursive
"AudioDecSvc_ReleasePCMNonEmptyOutputBuf(AudioDecSvc_t*)",2344,Recursive
"AudioDecSvc_ProcessOutputDataQ_PCMPlayback(AudioDecSvc_t*, AudioDecSvc_OutStream_t*, unsigned char)",2344,Recursive
"capi_v2_g711_mlaw_audio_enc_init",2344,Recursive
"rfs_tftp_read",2344,Recursive
"T9HJHXHVUJPt8C",2336,Recursive
"_Getnloc",2336,Recursive
"ultrasound_proc_svc_destroy_yourself(ultrasound_proc_svc_t*, elite_msg_any_t*)",2336,Recursive
"afe_port_forward_pcm_samples_thread_safe",2336,Recursive
"afe_port_render_compressed_data_thread_safe",2336,Recursive
"MtMx_SetOutputPortParamHandler",2328,Recursive
"MxAt_ApplyGainAndAccumulateSamples",2328,Recursive
"AudioEncSvc_Destroy(AudioEncSvc_t*)",2328,Recursive
"AudPP_ProcessOutputFormatMsg(_ThisAudDynaPPSvc_t*, elite_msg_any_t*)",2328,Recursive
"AudioEncSvc_Flush(AudioEncSvc_t*)",2328,Recursive
"afe_port_hw_mad_dc_reset_handler",2328,Recursive
"tftp_get",2328,Recursive
"tftp_put",2328,Recursive
"tftp_read",2328,Recursive
"tftp_write",2328,Recursive
"AudioStreamMgr_GetTopoModuleCmdHandler",2320,Recursive
"SlimBus_DoReadWriteOp",2320,Recursive
"afe_port_render_compressed_data(afe_dev_port*)",2320,Recursive
"ultrasound_proc_svc_destroy_svc(ultrasound_proc_svc_t*)",2320,Recursive
"ultrasound_dec_svc_workloop(void*)",2320,Recursive
"capi_v2_multistageiir_set_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",2320,Recursive
"listen_proc_svc_send_data_read_done(listen_proc_svc_t*, unsigned long, int)",2320,Recursive
"afe_port_forward_compressed_data_thread_safe",2320,Recursive
"afe_port_forward_pcm_samples",2320,Recursive
"afe_usba_open",2320,Recursive
"cvd_cal_log_aync_cmd_processing",2320,Recursive
"AudioStreamMgr_SessionRespQCustomMsgHandler",2312,Recursive
"AudioStreamMgr_SessionRespQDestroySvcHandler",2312,Recursive
"AudPP_setOutputMediaInfo(_ThisAudDynaPPSvc_t*, AudPPSvcOutputMediaTypeParams_t const*)",2312,Recursive
"AudioEncSvc_ProcessEosCmd(AudioEncSvc_t*)",2312,Recursive
"afe_port_apr_get_param_handler(afe_dev_port*, aprv2_packet_t*)",2312,Recursive
"ultrasound_proc_svc_process_client_out_data_q(ultrasound_proc_svc_t*)",2312,Recursive
"afe_topo_start",2312,Recursive
"TCUVX4C8tGJ2H4UqT8CITa9",2304,Closed
"afe_port_forward_compressed_data(afe_dev_port*)",2304,Recursive
"afe_port_get_buf_from_client_queue(afe_client_info*, afe_dev_port*, signed char*, signed char**, unsigned long*, unsigned long*, unsigned long*)",2304,Recursive
"afe_port_get_client_compressed_data(afe_dev_port*, afe_client_info*, signed char*, unsigned short)",2304,Recursive
"afe_port_loopback_connect_to_src_port(afe_dev_port*, bufQList**, short*, unsigned long*, unsigned short)",2304,Recursive
"ultrasound_proc_svc_destroy_out_data_q(ultrasound_proc_svc_t*)",2304,Recursive
"AdspCoreSvc_WorkLoop(void*)",2304,Recursive
"AudPP_DestroyYourself(void*, elite_msg_any_t*)",2304,Recursive
"AudioStreamMgr_SysQDestroySvcHandler(AudioStreamMgr_t*)",2304,Recursive
"afe_port_client_disconnect_handler",2304,Recursive
"afe_port_de_init_at_port_stop",2304,Recursive
"capi_v2_multistageiir_left_init",2304,Recursive
"capi_v2_multistageiir_right_init",2304,Recursive
"rs_drv_job_process",2304,Recursive
"switch_svc_create",2304,Recursive
"tftp_get_helper",2304,Recursive
"tftp_put_helper",2304,Recursive
"AudioStreamMgr_SessionRespQGetPPNumOutputBuffers",2296,Recursive
"AudioStreamMgr_SessionRespQOnAdmDisConnect",2296,Recursive
"AudioStreamMgr_SetMtMxStRtrParamCmdHandler",2296,Recursive
"SlimBus_SendUserDefinedMessage",2296,Recursive
"_Getloc",2296,Recursive
"AudioEncSvc_FlushOutQueue(AudioEncSvc_t*)",2296,Recursive
"ultrasound_enc_svc_get_output_buffer(ultrasound_enc_svc_t*)",2296,Recursive
"afe_port_loopback_disconnect_from_src_port(afe_dev_port*)",2296,Recursive
"AudioDecSvc_DestroyYourself(AudioDecSvc_t*)",2296,Recursive
"fwscanf",2296,Recursive
"AudioStreamMgr_SessionRespQGetDevicePathDelay",2288,Recursive
"AudioStreamMgr_SessionRespQSetParamHandler",2288,Recursive
"AudioStreamMgr_SessionRespQSetPpParamHandler",2288,Recursive
"AudioStreamMgr_SetPpParamCmdHandler",2288,Recursive
"ultrasound_proc_svc_release_output_buffer(ultrasound_proc_svc_t*, aprv2_packet_t*, int)",2288,Recursive
"AudioEncSvc_FillMetadataAndReleaseOutputBuf(AudioEncSvc_t*)",2288,Recursive
"ultrasound_proc_svc_release_client_read_buffer(ultrasound_proc_svc_t*, int)",2288,Recursive
"ultrasound_proc_svc_release_client_read_buffer(ultrasound_proc_svc_t*, int) (.1.1_i32_0)",2288,Recursive
"vdec_run_cmd(void*, elite_msg_any_t*)",2288,Recursive
"AudPP_DestroySvc(_ThisAudDynaPPSvc_t*)",2288,Recursive
"AudioDecSvc_SendOutBufs(AudioDecSvc_t*, AudioDecSvc_OutStream_t*)",2288,Recursive
"Adm_AprMtMxMapRoutingsHandler(void*, aprv2_packet_t*, adm_client_type_t)",2288,Recursive
"ultrasound_enc_svc_destroy_yourself(ultrasound_enc_svc_t*, elite_msg_any_t*)",2288,Recursive
"afe_port_reset_client_state",2288,Recursive
"capi_v2_msiir_set_config_legacy",2288,Recursive
"capi_v2_multistageiir_init",2288,Recursive
"usm_apr_callback_function",2288,Recursive
"vfwscanf",2288,Recursive
"AudioDecSvc_UpdateMediaFmt_PeerService",2280,Recursive
"AudioStreamMgr_SessionRespQConnectHandler",2280,Recursive
"AudioStream_Mgr_SessionRespQDecConnectStream",2280,Recursive
"SlimBus_DeviceInit",2280,Recursive
"ultrasound_proc_svc_obtain_client_output_buffer(ultrasound_proc_svc_t*)",2280,Recursive
"AdmSvc_Destroy(void*, elite_msg_any_t*)",2280,Recursive
"AudioDecSvc_Destroy(AudioDecSvc_t*)",2280,Recursive
"AudioStreamMgr_SysEventQCustomEventHandler(AudioStreamMgr_t*)",2280,Recursive
"afe_port_set_sidetone_iir_filter_module_params",2280,Recursive
"mvm_action_ccm_update_session_config",2280,Recursive
"swscanf",2280,Recursive
"tnHTJHXCaJ4HH2n",2280,Recursive
"vswscanf",2280,Recursive
"vwscanf",2280,Recursive
"wscanf",2280,Recursive
"AudioDecSvc_CloseStream",2272,Recursive
"AudioStreamMgr_SessionRespQGetPPTopologyModulesHandler",2272,Recursive
"AudioStreamMgr_SessionRespQGetParamHandler",2272,Recursive
"AudioStreamMgr_SessionRespQOnAdmConnect",2272,Recursive
"AudioStream_Mgr_SessionRespQDecCloseStream",2272,Recursive
"MtMx_SetRateMatchingParamHandler",2272,Recursive
"afe_port_return_client_buffers(afe_dev_port*, bufQList*, unsigned char)",2272,Recursive
"ultrasound_enc_svc_destroy_svc(ultrasound_enc_svc_t*)",2272,Recursive
"AudioEncSvc_ProcessMediaTypeMsg(AudioEncSvc_t*)",2272,Recursive
"AudioEncSvc_ReleaseOutputBuffer(AudioEncSvc_t*, unsigned long, int)",2272,Recursive
"AudioEncSvc_ReleaseOutputBuffer(AudioEncSvc_t*, unsigned long, int) (.1.1_i32_0.2_i32_2)",2272,Recursive
"usm_process_session_resp_q(usm_t*, long)",2272,Recursive
"AdmSvc_DeviceCmdQAprMsgHandler(void*, elite_msg_any_t*)",2272,Recursive
"ultrasound_dec_svc_process_source_input_data_q(ultrasound_dec_svc_t*)",2272,Recursive
"afe_destroy_dec_svc",2272,Recursive
"afe_destroy_enc_dec",2272,Recursive
"afe_destroy_enc_svc",2272,Recursive
"afe_dev_alloc_resources",2272,Recursive
"afe_dev_stop",2272,Recursive
"afe_port_de_init_sample_rate_dependent_modules",2272,Recursive
"afe_port_rx_client_disconnect_handler",2272,Recursive
"afe_port_tx_client_disconnect_handler",2272,Recursive
"ASM_CloseStreamAfterDisconnect",2264,Recursive
"AudioStreamMgr_ProcessHelperThreadOpenResponseCustomEvent",2264,Recursive
"AudioStreamMgr_SessionRespQGetPpParamHandler",2264,Recursive
"SlimBus_DeviceInitInternal",2264,Recursive
"_WScanf",2264,Recursive
"capi_v2_multistageiir_set_properties(capi_v2_t*, capi_v2_proplist_t*)",2264,Recursive
"afe_port_update_timestamp",2264,Recursive
"afe_usba_read",2264,Recursive
"capi_v2_msiir_process_set_properties",2264,Recursive
"AudioDecSvc_DestroyInpStream",2256,Recursive
"AudioStreamMgr_GetAdsppmVotes",2256,Recursive
"AudioStreamMgr_SessionRespQAdjustSessionClkHandler",2256,Recursive
"AudioStreamMgr_SessionRespQGetMtMxStRtrParam",2256,Recursive
"AudioStreamMgr_SysQAprPktHandler",2256,Recursive
"AudioStream_Mgr_SessionRespQDecOpenStream",2256,Recursive
"CFXV4CnU2FCjUaaV2V8PJH2t4",2256,Closed
