Function Name, Cumulative Stack Size, Branch Type
"qc_loc_fw::LOWISsid::setSSID(unsigned char const*, int) (.extracted_region.14)",2888,Recursive
"qc_loc_fw::ListIterator<qc_loc_fw::LOWIScanMeasurement>::ptr() const (.extracted_region)",2888,Recursive
"qc_loc_fw::ListIterator<qc_loc_fw::LowiBGScanAPListRecord>::ptr() const (.extracted_region)",2888,Recursive
"qc_loc_fw::ListIterator<qc_loc_fw::LOWIClientHandle*>::ptr() const (.extracted_region)",2888,Recursive
"lowi_qmi_deregister_service",2888,Recursive
"lowi_wlan_event",2888,Recursive
"send_response(qc_loc_fw::LOWIResponse*) (.extracted_region.41)",2880,Recursive
"qc_loc_fw::LowiAPList::hasThresholdReached() (.extracted_region)",2880,Recursive
"qc_loc_fw::LOWIController::generateResponse(qc_loc_fw::LOWIRequest&, qc_loc_fw::LOWIMeasurementResult*, bool&) (.extracted_region.63)",2880,Recursive
"qc_loc_fw::LOWIController::handleSubscriptionRequest(qc_loc_fw::LOWIRequest*) (.extracted_region)",2880,Recursive
"qc_loc_fw::LOWIMacAddress::setMac(unsigned char const*)",2880,Recursive
"qc_loc_fw::LOWIMacAddress::LOWIMacAddress(unsigned char const*)",2880,Recursive
"qc_loc_fw::LOWICacheManager::getLastScanResults(qc_loc_fw::LOWIMeasurementResult&, unsigned long long) (.extracted_region.70)",2880,Recursive
"qc_loc_fw::LOWICacheManager::LOWICacheManager(unsigned long)",2880,Recursive
"qc_loc_fw::LowiBGScanAPList::hasThresholdReached() (.extracted_region)",2880,Recursive
"qc_loc_fw::ConstListIterator<qc_loc_fw::ConfigPair>::operator++()",2880,Recursive
"qc_loc_fw::LOWIWlanQmiClient::getCapabilities(wls_ver_req_msg_v01*, wls_ver_resp_msg_v01*) (.extracted_region)",2880,Recursive
"qc_loc_fw::LOWIWlanQmiClient::indicationCallback(void*, unsigned int, void*, unsigned int, void*) (.extracted_region)",2880,Recursive
"qc_loc_fw::LOWIWlanQmiClient::indicationCallback(void*, unsigned int, void*, unsigned int, void*) (.extracted_region.1.0)",2880,Recursive
"qc_loc_fw::LOWIFakeWifiDriver::lowi_fake_thread(void*) (.extracted_region.18)",2880,Recursive
"qc_loc_fw::LOWIFakeWifiDriver::~LOWIFakeWifiDriver()",2880,Recursive
"qc_loc_fw::LOWIROMEWifiDriver::~LOWIROMEWifiDriver()",2880,Recursive
"qc_loc_fw::LOWIScanMeasurement::~LOWIScanMeasurement()",2880,Recursive
"qc_loc_fw::LOWIMeasurementResult::LOWIMeasurementResult()",2880,Recursive
"qc_loc_fw::LOWIMeasurementResult::~LOWIMeasurementResult()",2880,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::sendRequest(qc_loc_fw::LOWIRequest*) (.extracted_region)",2880,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::notifyResponse(wls_event_ind_msg_v01*, unsigned long) (.extracted_region.64)",2880,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::LOWIWifiDriverInterface(qc_loc_fw::LOWIWifiDriverListener*, qc_loc_fw::LOWIWlanQmiClient*)",2880,Recursive
"qc_loc_fw::LOWIWifiDriverInterface::~LOWIWifiDriverInterface()",2880,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIScanMeasurement>::erase(qc_loc_fw::ListIterator<qc_loc_fw::LOWIScanMeasurement> const&)",2880,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIRequest*>::erase(qc_loc_fw::ListIterator<qc_loc_fw::LOWIRequest*> const&)",2880,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIClientHandle*>::erase(qc_loc_fw::ListIterator<qc_loc_fw::LOWIClientHandle*> const&)",2880,Recursive
"qc_loc_fw::vector<qc_loc_fw::LOWIScannedFreqElement>::push_back(qc_loc_fw::LOWIScannedFreqElement const&)",2880,Recursive
"qc_loc_fw::vector<qc_loc_fw::LOWIBGScanMeasurementInfo>::vector(qc_loc_fw::vector<qc_loc_fw::LOWIBGScanMeasurementInfo> const&)",2880,Recursive
"qc_loc_fw::vector<qc_loc_fw::LOWIBGScanMeasurementInfo>::operator=(qc_loc_fw::vector<qc_loc_fw::LOWIBGScanMeasurementInfo> const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*>::push_back(QmiLowiDiscoveryResponseInd_v01* const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*>::vector(qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*> const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*>::operator=(qc_loc_fw::vector<QmiLowiDiscoveryResponseInd_v01*> const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiGetBatchingResultsInd_v01*>::push_back(QmiLowiGetBatchingResultsInd_v01* const&)",2880,Recursive
"_ZN9qc_loc_fw6vectorIP32QmiLowiGetBatchingResultsInd_v01E9push_backERKS2___merged",2880,Recursive
"qc_loc_fw::vector<QmiLowiGetBatchingResultsInd_v01*>::vector(qc_loc_fw::vector<QmiLowiGetBatchingResultsInd_v01*> const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiGetBatchingResultsInd_v01*>::operator=(qc_loc_fw::vector<QmiLowiGetBatchingResultsInd_v01*> const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiGetBGScanBatchingResultsInd_v01*>::push_back(QmiLowiGetBGScanBatchingResultsInd_v01* const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiGetBGScanBatchingResultsInd_v01*>::vector(qc_loc_fw::vector<QmiLowiGetBGScanBatchingResultsInd_v01*> const&)",2880,Recursive
"qc_loc_fw::vector<QmiLowiGetBGScanBatchingResultsInd_v01*>::operator=(qc_loc_fw::vector<QmiLowiGetBGScanBatchingResultsInd_v01*> const&)",2880,Recursive
"_ZN9qc_loc_fw6vectorIP38QmiLowiGetBGScanBatchingResultsInd_v01EaSERKS3___merged",2880,Recursive
"qc_loc_fw::vector<unsigned long>::push_back(unsigned long const&)",2880,Recursive
"qc_loc_fw::vector<unsigned long>::operator=(qc_loc_fw::vector<unsigned long> const&)",2880,Recursive
"qc_loc_fw::ListIterator<qc_loc_fw::LowiAPListRecord>::ptr() const",2880,Recursive
"lowi_wlan_event.extracted_region.22",2880,Recursive
"send_response(qc_loc_fw::LOWIResponse*) (.extracted_region.39)",2872,Recursive
"qc_loc_fw::LOWIRequest::LOWIRequest(qc_loc_fw::eSupportedServiceVersion, unsigned long)",2872,Recursive
"qc_loc_fw::LOWIRequest::LOWIRequest(qc_loc_fw::eSupportedServiceVersion, unsigned long) (.1.1_i8_1)",2872,Recursive
"qc_loc_fw::LOWIController::handleWlanEvent()",2872,Recursive
"qc_loc_fw::LOWICacheManager::~LOWICacheManager()",2872,Recursive
"qc_loc_fw::LOWICapabilityRequest::~LOWICapabilityRequest()",2872,Recursive
"qc_loc_fw::LOWICapabilityResponse::~LOWICapabilityResponse()",2872,Recursive
"qc_loc_fw::LOWIDiscoveryScanRequest::~LOWIDiscoveryScanRequest()",2872,Recursive
"qc_loc_fw::LOWIBGScanSubscriptionResponse::LOWIBGScanSubscriptionResponse(unsigned long, unsigned long, QmiLowiBatchingSubscriptionInd_v01*)",2872,Recursive
"qc_loc_fw::LOWIBatchingSubscriptionRequest::~LOWIBatchingSubscriptionRequest()",2872,Recursive
"qc_loc_fw::LOWIAsyncDiscoveryScanResultResponse::~LOWIAsyncDiscoveryScanResultResponse()",2872,Recursive
"qc_loc_fw::AutoLock::AutoLock(qc_loc_fw::Mutex*)",2872,Recursive
"qc_loc_fw::AutoLock::~AutoLock()",2872,Recursive
"qc_loc_fw::List<qc_loc_fw::LowiAPListRecord>::add(qc_loc_fw::LowiAPListRecord const&)",2864,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIScanMeasurement>::add(qc_loc_fw::LOWIScanMeasurement const&)",2864,Recursive
"qc_loc_fw::List<qc_loc_fw::ConfigPair>::add(qc_loc_fw::ConfigPair const&)",2856,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIRequest*>::add(qc_loc_fw::LOWIRequest* const&)",2856,Recursive
"qc_loc_fw::List<qc_loc_fw::LOWIClientHandle*>::add(qc_loc_fw::LOWIClientHandle* const&)",2856,Recursive
"qc_loc_fw::Mutex::createInstance()",2856,Recursive
"qc_loc_fw::Queue<qc_loc_fw::LOWIRequest*>::push(qc_loc_fw::LOWIRequest* const&)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int) (.1.0_i32_256)",2856,Recursive
"operator new[](unsigned int)",2848,Recursive
"operator new(unsigned int) (.1.0_i32_32)",2848,Recursive
"operator new(unsigned int) (.1.0_i32_36)",2848,Recursive
"operator new(unsigned int) (.2.0_i32_3944)",2848,Recursive
"__cxa_bad_cast",2848,Recursive
"qc_loc_fw::ConfigFile::createInstance(char const*, unsigned int, bool)",2840,Recursive
"operator new(unsigned int)",2840,Recursive
"__cxa_bad_typeid",2840,Recursive
"_Throw_bad",2832,Recursive
"operator new[](unsigned int, std::nothrow_t const&)",2824,Recursive
"operator new[](unsigned int, std::nothrow_t const&) (.1.1)",2824,Recursive
"operator new(unsigned int, std::nothrow_t const&)",2824,Recursive
"__cxa_throw",2824,Recursive
"dlopen",2816,Recursive
"dlopen_ex",2816,Recursive
"dlopenbuf",2816,Recursive
"std::set_terminate(void (*)())",2808,Recursive
"std::set_unexpected(void (*)())",2808,Recursive
"__cxa_allocate_exception",2808,Recursive
"__cxa_call_unexpected",2792,Closed
"_rtld_load_needed_objects",2752,Recursive
"_rtld_load_library",2712,Recursive
"fastrpc_spawn_init",2696,Recursive
"_rtld_search_library_path",2672,Recursive
"loader_opener_invoke",2656,Recursive
"_rtld_load_object",2624,Recursive
"loaded_process_load",2600,Recursive
"_rtld_map_object",2584,Recursive
"_Unwind_Resume_or_Rethrow",2568,Undetermined
"__cxa_rethrow",2568,Undetermined
"_Unwind_ForcedUnwind",2552,Undetermined
"_Unwind_RaiseException",2544,Undetermined
"_Unwind_Resume",2536,Undetermined
"smp2p_init",2528,Recursive
"_rtld_load_object_ex",2520,Recursive
"do_unwind(_Unwind_Exception*, int, _Unwind_Reason_Code*)",2512,Undetermined
"smp2p_os_start_loopback_tasks",2496,Recursive
"smp2p_lb_server_workloop",2480,Recursive
"DALClock_DriverInit",2456,Recursive
"smp2p_qdi_driver_init_invocation",2448,Recursive
"apr_init",2440,Recursive
"smp2p_lb_client_workloop",2440,Recursive
"aprv2_drv_init",2424,Recursive
"smp2p_qdi_driver_main_invocation",2424,Recursive
"Clock_DriverInit",2416,Recursive
"prof_diag_qurt_perfmon_handler",2408,Recursive
"prof_diag_taskprofile_handler",2400,Recursive
"servreg_locator_init",2400,Recursive
"aprv2_mpd_init",2392,Recursive
"dbgr_platform_wait_for_monitor_events",2384,Recursive
"prof_enable_qurt_pmon",2384,Recursive
"rfs_tftp_get",2384,Recursive
"rfs_tftp_get_debug",2384,Recursive
"rfs_tftp_put",2384,Recursive
"rfs_tftp_put_debug",2384,Recursive
"sys_m_smsm_task",2384,Recursive
"prof_enable_task_profile",2376,Recursive
"Clock_BIST",2368,Recursive
"apr_pdr_init",2368,Recursive
"call_map_object",2368,Recursive
"rfs_tftp_get_helper",2368,Recursive
"rfs_tftp_put_helper",2368,Recursive
"rfs_tftp_write",2368,Recursive
"smp2p_lb_cmd_send_receive",2368,Recursive
"rfs_tftp_read",2360,Recursive
"_rtld_map_object_ex",2352,Recursive
"smp2p_create",2352,Recursive
"tftp_get",2344,Recursive
"tftp_put",2344,Recursive
"tftp_read",2344,Recursive
"tftp_write",2344,Recursive
"Clock_NPACPUNodeDriverFunc",2336,Recursive
"TLMM_DalTlmm_Init",2336,Recursive
"fwprintf",2336,Recursive
"smp2pi_isr",2336,Recursive
"sysmon_profiler_init",2336,Recursive
"GPIOInt_GPIOInt_Init",2328,Recursive
"servreg_qdi_init",2328,Recursive
"swprintf",2328,Recursive
"vfwprintf",2328,Recursive
"Clock_SetCPUMaxFrequencyAtCurrentVoltage",2320,Recursive
"Clock_TestClock",2320,Recursive
"DALClock_SetCPUMaxFrequencyAtCurrentVoltage",2320,Recursive
"TLMM_DeviceInit",2320,Recursive
"tftp_get_helper",2320,Recursive
"tftp_put_helper",2320,Recursive
"vswprintf",2320,Recursive
"vwprintf",2320,Recursive
"wprintf",2320,Recursive
"GPIOIntr_DeviceInit",2312,Recursive
"servreg_qdi_invoke",2312,Recursive
"Uart_Open",2304,Recursive
"_WPrintf",2304,Recursive
"fastrpc_tracer_invoke",2296,Recursive
"ulogdiag_handler",2296,Recursive
"Clock_NPACPUNASEventCallback",2288,Recursive
"Clock_SetCPUFrequency",2288,Recursive
"GPIOIntrSummary_Init",2288,Recursive
"Uart_OpenEx",2288,Recursive
"Uart_PowerEvent",2288,Recursive
"proftp_task",2288,Recursive
"GPIOIntrSummaryInternal_Init",2280,Recursive
"prof_qurt_pmon_task",2280,Recursive
"smp2pi_negotiate",2280,Recursive
"TLMM_PostInit",2272,Recursive
"sysmon_profiler_entry",2272,Recursive
"xport_smem_init",2264,Recursive
"Clock_InitImage",2256,Recursive
"Clock_SetCPUConfig",2256,Recursive
"Clock_SetUARTBaudClock",2256,Recursive
"DALClock_SetUARTBaudClock",2256,Recursive
"DALPlatformInfo_DriverInit",2256,Recursive
"PlatformInfo_DriverInit",2256,Recursive
"ULogDiagReadAndFormat",2256,Recursive
"mu_open",2256,Recursive
"xport_smem_isr",2256,Recursive
"DALGLBCTXT_AllocCtxt",2248,Recursive
"Uart_PowerSet",2248,Recursive
"qdss_ctrl_diag_pkt_handler_ext",2248,Recursive
"qdss_diag_pkt_handler_ext",2248,Recursive
"ipc_router_xal_glink_open",2240,Recursive
"setlocale",2240,Recursive
"Clock_SetClockFrequency",2232,Recursive
"DALClock_SetClockFrequency",2232,Recursive
"DALGLBCTXT_FindCtxt",2232,Recursive
"err_qdi_invoke",2232,Recursive
"apr_pdr_workerthread",2224,Recursive
"fastrpc_spawn",2224,Recursive
"process_master_request",2224,Recursive
"qdss_ctrl_test_handler",2224,Recursive
"qdss_test_handler",2224,Recursive
"rfs_tftp_stat",2224,Recursive
"rfs_tftp_unlink",2224,Recursive
"smem_qdi_driver_invocation",2224,Recursive
"aprv2_mpd_qdi_invocation",2216,Recursive
"resume_from_sleep",2216,Recursive
"sio_uart_driver_init",2216,Recursive
"sys_m_qmi_task",2216,Recursive
"DALGLBCTXT_Init",2208,Recursive
"QDI_PLATFORM_Invocation",2208,Recursive
"ipc_notify_rx",2208,Recursive
"Clock_InitCore",2200,Recursive
"DALClock_DisableClock",2200,Recursive
"DALClock_DisablePowerDomain",2200,Recursive
"DALClock_EnableClock",2200,Recursive
"DALClock_EnableClock__merged",2200,Recursive
"DALClock_EnablePowerDomain",2200,Recursive
"ipc_notify_tx_abort",2200,Recursive
"ipc_notify_tx_done",2200,Recursive
"register_UART_driver",2200,Recursive
"tftp_stat",2200,Recursive
"tftp_unlink",2200,Recursive
"Clock_EnableClock",2192,Recursive
"sleepOS_taskInit",2192,Recursive
"ssctl_v02_qmi_ser_init",2192,Recursive
"tracer_test",2192,Recursive
"tracer_test_api",2192,Recursive
"adsppm_therm_qmi_init",2184,Recursive
"ipc_notify_link_state",2184,Recursive
"ipc_notify_state",2184,Recursive
"ipc_router_qdi_init_invocation",2184,Recursive
"ipc_router_xal_glink_set_event",2184,Recursive
"Clock_DeviceDetach",2176,Recursive
"Clock_SetClockConfig",2176,Recursive
"DALClock_SelectExternalSource",2176,Recursive
"SigVerify_verifyseg",2176,Recursive
"_Getnloc",2176,Recursive
"dma_open",2176,Recursive
"ipc_router_xal_glink_worker_thread",2176,Recursive
"pd_dump_device_invocation",2176,Recursive
"DALVCS_DriverInit",2168,Recursive
"ULogCore_SetTransportToStm",2168,Recursive
"ULogCore_SetTransportToStmAscii",2168,Recursive
"adsppm_therm_qmi_service_thread",2168,Recursive
"aprv2_pd_restart_call",2168,Recursive
"dm_driver_init",2168,Recursive
"smem_alloc_ex",2168,Recursive
"touch_qdss_tracer_register",2168,Recursive
"Clock_SelectExternalSource",2160,Recursive
"adsp_process_group_create",2160,Recursive
"aprv2_mpd_qdi_release",2160,Recursive
"diag_handle_internal_sigs",2160,Recursive
"fastrpc_kprocess_init",2160,Recursive
"ipc_router_xal_glink_handle_events",2160,Recursive
"sysmon_qdss_register",2160,Recursive
"tal_dma_open",2160,Recursive
"xport_smem_check_link",2160,Recursive
"xport_smem_tx_cmd_ch_open",2160,Recursive
"xport_smem_tx_cmd_ch_open_ch_migration_feature",2160,Recursive
"xport_smem_tx_cmd_local_rx_intent",2160,Recursive
"Clock_DisableClock",2152,Recursive
"Clock_EnableClockDomain",2152,Recursive
"fastrpc_dsp_init",2152,Recursive
"pwrdb_process_run_req",2152,Recursive
"pwrdb_process_script_req",2152,Recursive
"pwrdb_process_test_event_req",2152,Recursive
"tftp_client_detect_server",2152,Recursive
"tracer_register",2152,Recursive
"xport_smem_tx",2152,Recursive
"Clock_EnableSource",2144,Recursive
"DALClock_EnableSource",2144,Recursive
"VCS_DriverInit",2144,Recursive
"apr_glink_rx_cb",2144,Recursive
"aprv2_ipc_mpd_send",2144,Recursive
"aprv2_mpd_send",2144,Recursive
"aprv2_uapr_free_pkts",2144,Recursive
"dbgr_platform_get_smem_info",2144,Recursive
"err_pd_init",2144,Recursive
"tcfg_event_simple_init",2144,Recursive
"ULogCore_STMWrite",2136,Recursive
"_Getloc",2136,Recursive
"apr_glink_tx_abort",2136,Recursive
"apr_glink_tx_done_cb",2136,Recursive
"err_smem_log_init",2136,Recursive
"fastrpc_kprocess_deinit",2136,Recursive
"pwrdb_diag_event_listener",2136,Recursive
"pwrdb_lazy_timer_cb",2136,Recursive
"pwrdb_process_event",2136,Recursive
"pwrdb_task",2136,Recursive
"pwrdb_timer_cb",2136,Recursive
"smem_log_init",2136,Recursive
"smem_log_open",2136,Recursive
"touch_spi_open",2136,Recursive
"xport_rpm_tx",2136,Recursive
"xport_rpm_tx_cmd_ch_open",2136,Recursive
"xport_smem_send_cmd",2136,Recursive
"xport_smem_send_cmd.1.2_i32_0.3",2136,Recursive
"xport_smem_tx_cmd_ch_close",2136,Recursive
"xport_smem_tx_cmd_ch_remote_close_ack",2136,Recursive
"xport_smem_tx_cmd_ch_remote_open_ack",2136,Recursive
"xport_smem_tx_cmd_ch_remote_open_ack_ch_migration_feature",2136,Recursive
"xport_smem_tx_cmd_ch_remote_open_ack_ch_migration_feature__merged",2136,Recursive
"xport_smem_tx_cmd_local_rx_done",2136,Recursive
"xport_smem_tx_cmd_remote_rx_intent_req_ack",2136,Recursive
"xport_smem_tx_cmd_rx_intent_req",2136,Recursive
"xport_smem_tx_cmd_rx_intent_req__merged",2136,Recursive
"xport_smem_tx_cmd_set_sigs",2136,Recursive
"xport_smem_tx_cmd_version",2136,Recursive
"xport_smem_tx_cmd_version_ack",2136,Recursive
"QDI_Adsp_SysMon_Invocation",2128,Recursive
"_init",2128,Recursive
"adsp_process_group_destroy",2128,Recursive
"aprv2_ipc_rx_cb",2128,Recursive
"aprv2_ipc_rx_cb__merged",2128,Recursive
"aprv2_ipc_tx_done_cb",2128,Recursive
"diagbuf_flush_timeout",2128,Recursive
"err_log_ssr_init",2128,Recursive
"fastrpc_dsp_close",2128,Recursive
"fastrpc_kprocess_destroyk",2128,Recursive
"smem_get_addr_ex",2128,Recursive
"tcfg_tracer_init",2128,Recursive
"xport_rpm_tx_cmd_ch_close",2128,Recursive
"xport_rpm_tx_cmd_ch_remote_close_ack",2128,Recursive
"xport_rpm_tx_cmd_ch_remote_open_ack",2128,Recursive
"xport_rpm_tx_cmd_set_sigs",2128,Recursive
"xport_rpm_tx_cmd_version",2128,Recursive
"xport_rpm_tx_cmd_version_ack",2128,Recursive
"Clock_EnableSourceInternal",2120,Recursive
"Clock_EnableSourceInternal.1.2_i8_0",2120,Recursive
"Clock_InitSource",2120,Recursive
"Clock_SetSourceFrequency",2120,Recursive
"DALClock_SetSourceFrequency",2120,Recursive
"fastrpc_group_destroy",2120,Recursive
"ipc_router_qdi_main_invocation",2120,Recursive
"pwrdb_unpack_script_commands",2120,Recursive
"servreg_notif_server_process_req",2120,Recursive
"siors_mdd_api_open_stream",2120,Recursive
"smem_alloc",2120,Recursive
"smem_alloc__merged",2120,Recursive
"sys_m_init_sfr_buffer",2120,Recursive
"ABT_Handle_Interrupt",2112,Recursive
"Clock_DisableClockDomain",2112,Recursive
"I2cBsp_Init",2112,Recursive
"pwrdb_process_commands",2112,Recursive
"pwrdb_task_cmd_process",2112,Recursive
"ssctl_v02_ser_process_req",2112,Recursive
"tcfg_event_set_default",2112,Recursive
"xport_rpm_init",2112,Recursive
"xport_rpm_send_cmd",2112,Recursive
"xport_rpm_send_cmd.1.2_i32_4.3.4_i32_0",2112,Recursive
"xport_rpm_send_cmd.2.2_i32_8.3.4_i32_0",2112,Recursive
"apr_call",2104,Recursive
"apr_call.1.0_i32_69849.2_i32_8",2104,Recursive
"diag_task",2104,Recursive
"dog_hb_task",2104,Recursive
"err_qdi_err_handling_done",2104,Recursive
"lib_qurt_init",2104,Recursive
"sr_remote_req_task",2104,Recursive
"Clock_DisableSource",2096,Recursive
"Clock_InitSources",2096,Recursive
"DALClock_DisableSource",2096,Recursive
"QDI_UART_invocation",2096,Recursive
"SpiInit",2096,Recursive
"aprv2_cmd_register",2096,Recursive
"diag_handle_sigs",2096,Recursive
"diag_wait",2096,Recursive
"fastrpc_kill",2096,Recursive
"icbarb_init",2096,Recursive
"ipc_router_xal_recv",2096,Recursive
"npa_init",2096,Recursive
"sleepActive_Thread",2096,Recursive
"Clock_SourceOn",2088,Recursive
"Spi_Read_Props_Value",2088,Recursive
"VCS_InitNPAResources",2088,Recursive
"tal_clock_open",2088,Recursive
"tftp_protocol_send_data",2088,Recursive
"IPCInt_DalIPCInt_Init",2080,Recursive
"QDI_PLATFORM_Release",2080,Recursive
"TLMM_InitPlatformIO",2080,Recursive
"_Findloc",2080,Recursive
"apr_pdr_register",2080,Recursive
"main",2080,Recursive
"pipe_open",2080,Recursive
"sleepTarget_initialize",2080,Recursive
"tftp_protocol_recv_data",2080,Recursive
"vmpm_init",2080,Recursive
"AonInt_Init",2072,Recursive
"AxiCfgInt_Init",2072,Recursive
"Clock_DisableSourceInternal",2072,Recursive
"Clock_DisableSourceInternal.1.2_i8_0.3_i8_0",2072,Recursive
"Clock_InitDCVS",2072,Recursive
"GPIOIntr_GetTargetData",2072,Recursive
"MMPM_Init",2072,Recursive
"MMPM_Init_Ext",2072,Recursive
"adsp_power_boost_off",2072,Recursive
